code,code_name,ipoDate
sz.002655,共达电声,2012-02-17
sz.002657,中科金财,2012-02-28
sz.002658,雪迪龙,2012-03-09
sz.002659,凯文教育,2012-03-09
sz.002660,茂硕电源,2012-03-16
sz.002661,克明食品,2012-03-16
sz.002662,京威股份,2012-03-09
sz.002663,普邦股份,2012-03-16
sz.002664,长鹰信质,2012-03-16
sz.002665,首航高科,2012-03-27
sz.002666,德联集团,2012-03-27
sz.002667,鞍重股份,2012-03-29
sz.002669,康达新材,2012-04-16
sz.002670,国盛金控,2012-04-16
sz.002671,龙泉股份,2012-04-26
sz.002672,东江环保,2012-04-26
sz.002673,西部证券,2012-05-03
sz.002674,兴业科技,2012-05-07
sz.002675,东诚药业,2012-05-25
sz.002676,顺威股份,2012-05-25
sz.002677,浙江美大,2012-05-25
sz.002678,珠江钢琴,2012-05-30
sz.002679,福建金森,2012-06-05
sz.002681,奋达科技,2012-06-05
sz.002682,龙洲股份,2012-06-12
sz.002683,广东宏大,2012-06-12
sz.002685,华东重机,2012-06-12
sz.002686,亿利达,2012-07-03
sz.002687,乔治白,2012-07-13
sz.002688,金河生物,2012-07-13
sz.002689,远大智能,2012-07-17
sz.002690,美亚光电,2012-07-31
sz.002691,冀凯股份,2012-07-31
sz.002693,双成药业,2012-08-08
sz.002694,顾地科技,2012-08-16
sz.002695,煌上煌,2012-09-05
sz.002696,百洋股份,2012-09-05
sz.002697,红旗连锁,2012-09-05
sz.002698,博实股份,2012-09-11
sz.002699,美盛文化,2012-09-11
sz.002701,奥瑞金,2012-10-11
sz.002702,海欣食品,2012-10-11
sz.002703,浙江世宝,2012-11-02
sz.002705,新宝股份,2014-01-21
sz.002706,良信股份,2014-01-21
sz.002707,众信旅游,2014-01-23
sz.002708,光洋股份,2014-01-21
sz.002709,天赐材料,2014-01-23
sz.002712,思美传媒,2014-01-23
sz.002713,东易日盛,2014-02-19
sz.002714,牧原股份,2014-01-28
sz.002715,登云股份,2014-02-19
sz.002716,金贵银业,2014-01-28
sz.002717,岭南股份,2014-02-19
sz.002718,友邦吊顶,2014-01-28
sz.002719,麦趣尔,2014-01-28
sz.002721,金一文化,2014-01-27
sz.002722,金轮股份,2014-01-28
sz.002723,金莱特,2014-01-29
sz.002724,海洋王,2014-11-04
sz.002725,跃岭股份,2014-01-29
sz.002726,龙大美食,2014-06-26
sz.002727,一心堂,2014-07-02
sz.002728,特一药业,2014-07-31
sz.002729,好利科技,2014-09-12
sz.002730,电光科技,2014-10-09
sz.002731,萃华珠宝,2014-11-04
sz.002732,燕塘乳业,2014-12-05
sz.002733,雄韬股份,2014-12-03
sz.002734,利民股份,2015-01-27
sz.002735,王子新材,2014-12-03
sz.002736,国信证券,2014-12-29
sz.002737,葵花药业,2014-12-30
sz.002738,中矿资源,2014-12-30
sz.002739,万达电影,2015-01-22
sz.002740,爱迪尔,2015-01-22
sz.002741,光华科技,2015-02-16
sz.002742,三圣股份,2015-02-17
sz.002743,富煌钢构,2015-02-17
sz.002745,木林森,2015-02-17
sz.002746,仙坛股份,2015-02-16
sz.002747,埃斯顿,2015-03-20
sz.002748,世龙实业,2015-03-19
sz.002749,国光股份,2015-03-20
sz.002750,龙津药业,2015-03-24
sz.002751,易尚展示,2015-04-24
sz.002752,昇兴股份,2015-04-22
sz.002753,永东股份,2015-05-19
sz.002755,奥赛康,2015-05-15
sz.002756,永兴材料,2015-05-15
sz.002757,南兴股份,2015-05-27
sz.002758,浙农股份,2015-05-27
sz.002759,天际股份,2015-05-28
sz.002760,凤形股份,2015-06-11
sz.002761,浙江建投,2015-06-10
sz.002762,金发拉比,2015-06-10
sz.002763,汇洁股份,2015-06-10
sz.002765,蓝黛科技,2015-06-12
sz.002767,先锋电子,2015-06-12
sz.002768,国恩股份,2015-06-30
sz.002769,普路通,2015-06-29
sz.002771,真视通,2015-06-29
sz.002772,众兴菌业,2015-06-26
sz.002773,康弘药业,2015-06-26
sz.002774,快意电梯,2017-03-24
sz.002775,文科园林,2015-06-29
sz.002777,久远银海,2015-12-31
sz.002778,中晟高科,2016-01-06
sz.002779,中坚科技,2015-12-09
sz.002780,三夫户外,2015-12-09
sz.002781,奇信股份,2015-12-22
sz.002782,可立克,2015-12-22
sz.002783,凯龙股份,2015-12-09
sz.002785,万里石,2015-12-23
sz.002786,银宝山新,2015-12-23
sz.002787,华源控股,2015-12-31
sz.002788,鹭燕医药,2016-02-18
sz.002789,建艺集团,2016-03-11
sz.002790,瑞尔特,2016-03-08
sz.002791,坚朗五金,2016-03-29
sz.002792,通宇通讯,2016-03-28
sz.002793,罗欣药业,2016-04-15
sz.002795,永和智控,2016-04-28
sz.002796,世嘉科技,2016-05-10
sz.002797,第一创业,2016-05-11
sz.002798,帝欧家居,2016-05-25
sz.002799,环球印务,2016-06-08
sz.002800,天顺股份,2016-05-30
sz.002801,微光股份,2016-06-22
sz.002802,洪汇新材,2016-06-29
sz.002803,吉宏股份,2016-07-12
sz.002805,丰元股份,2016-07-07
sz.002806,华锋股份,2016-07-26
sz.002807,江阴银行,2016-09-02
sz.002808,恒久科技,2016-08-12
sz.002809,红墙股份,2016-08-23
sz.002810,山东赫达,2016-08-26
sz.002811,郑中设计,2016-09-08
sz.002812,恩捷股份,2016-09-14
sz.002815,崇达技术,2016-10-12
sz.002816,和科达,2016-10-25
sz.002817,黄山胶囊,2016-10-25
sz.002818,富森美,2016-11-09
sz.002819,东方中科,2016-11-11
sz.002820,桂发祥,2016-11-18
sz.002821,凯莱英,2016-11-18
sz.002822,中装建设,2016-11-29
sz.002823,凯中精密,2016-11-24
sz.002824,和胜股份,2017-01-12
sz.002825,纳尔股份,2016-11-29
sz.002826,易明医药,2016-12-09
sz.002827,高争民爆,2016-12-09
sz.002828,贝肯能源,2016-12-08
sz.002829,星网宇达,2016-12-13
sz.002830,名雕股份,2016-12-13
sz.002831,裕同科技,2016-12-16
sz.002832,比音勒芬,2016-12-23
sz.002833,弘亚数控,2016-12-28
sz.002835,同为股份,2016-12-28
sz.002836,新宏泽,2016-12-29
sz.002837,英维克,2016-12-29
sz.002838,道恩股份,2017-01-06
sz.002839,张家港行,2017-01-24
sz.002840,华统股份,2017-01-10
sz.002841,视源股份,2017-01-19
sz.002842,翔鹭钨业,2017-01-19
sz.002843,泰嘉股份,2017-01-20
sz.002845,同兴达,2017-01-25
sz.002846,英联股份,2017-02-07
sz.002847,盐津铺子,2017-02-08
sz.002848,高斯贝尔,2017-02-13
sz.002849,威星智能,2017-02-17
sz.002850,科达利,2017-03-02
sz.002851,麦格米特,2017-03-06
sz.002852,道道全,2017-03-10
sz.002853,皮阿诺,2017-03-10
sz.002855,捷荣技术,2017-03-21
sz.002856,美芝股份,2017-03-20
sz.002857,三晖电气,2017-03-23
sz.002858,力盛赛车,2017-03-24
sz.002859,洁美科技,2017-04-07
sz.002860,星帅尔,2017-04-12
sz.002861,瀛通通讯,2017-04-13
sz.002862,实丰文化,2017-04-11
sz.002863,今飞凯达,2017-04-18
sz.002864,盘龙药业,2017-11-16
sz.002865,钧达股份,2017-04-25
sz.002866,传艺科技,2017-04-26
sz.002867,周大生,2017-04-27
sz.002868,绿康生化,2017-05-03
sz.002869,金溢科技,2017-05-15
sz.002870,香山股份,2017-05-15
sz.002871,伟隆股份,2017-05-11
sz.002873,新天药业,2017-05-19
sz.002875,安奈儿,2017-06-01
sz.002876,三利谱,2017-05-25
sz.002877,智能自控,2017-06-05
sz.002878,元隆雅图,2017-06-06
sz.002879,长缆科技,2017-07-07
sz.002880,卫光生物,2017-06-16
sz.002881,美格智能,2017-06-22
sz.002882,金龙羽,2017-07-17
sz.002883,中设股份,2017-06-20
sz.002884,凌霄泵业,2017-07-11
sz.002885,京泉华,2017-06-27
sz.002886,沃特股份,2017-06-27
sz.002887,绿茵生态,2017-08-01
sz.002888,惠威科技,2017-07-21
sz.002889,东方嘉盛,2017-07-31
sz.002890,弘宇股份,2017-08-02
sz.002891,中宠股份,2017-08-21
sz.002892,科力尔,2017-08-17
sz.002893,华通热力,2017-09-15
sz.002895,川恒股份,2017-08-25
sz.002896,中大力德,2017-08-29
sz.002897,意华股份,2017-09-07
sz.002898,赛隆药业,2017-09-12
sz.002899,英派斯,2017-09-15
sz.002900,哈三联,2017-09-22
sz.002901,大博医疗,2017-09-22
sz.002902,铭普光磁,2017-09-29
sz.002903,宇环数控,2017-10-13
sz.002905,金逸影视,2017-10-16
sz.002906,华阳集团,2017-10-13
sz.002907,华森制药,2017-10-20
sz.002908,德生科技,2017-10-20
sz.002909,集泰股份,2017-10-26
sz.002910,庄园牧场,2017-10-31
sz.002911,佛燃能源,2017-11-22
sz.002912,中新赛克,2017-11-21
sz.002913,奥士康,2017-12-01
sz.002915,中欣氟材,2017-12-05
sz.002916,深南电路,2017-12-13
sz.002917,金奥博,2017-12-08
sz.002918,蒙娜丽莎,2017-12-19
sz.002919,名臣健康,2017-12-18
sz.002920,德赛西威,2017-12-26
sz.002921,联诚精密,2017-12-27
sz.002922,伊戈尔,2017-12-29
sz.002923,润都股份,2018-01-05
sz.002925,盈趣科技,2018-01-15
sz.002926,华西证券,2018-02-05
sz.002927,泰永长征,2018-02-23
sz.002928,华夏航空,2018-03-02
sz.002929,润建股份,2018-03-01
sz.002930,宏川智慧,2018-03-28
sz.002931,锋龙股份,2018-04-03
sz.002932,明德生物,2018-07-10
sz.002933,新兴装备,2018-08-28
sz.002935,天奥电子,2018-09-03
sz.002936,郑州银行,2018-09-19
sz.002937,兴瑞科技,2018-09-26
sz.002938,鹏鼎控股,2018-09-18
sz.002939,长城证券,2018-10-26
sz.002940,昂利康,2018-10-23
sz.002941,新疆交建,2018-11-28
sz.002942,新农股份,2018-12-05
sz.002943,宇晶股份,2018-11-29
sz.002945,华林证券,2019-01-17
sz.002946,新乳业,2019-01-25
sz.002947,恒铭达,2019-02-01
sz.002948,青岛银行,2019-01-16
sz.002949,华阳国际,2019-02-26
sz.002950,奥美医疗,2019-03-11
sz.002951,金时科技,2019-03-15
sz.002952,亚世光电,2019-03-28
sz.002953,日丰股份,2019-05-09
sz.002955,鸿合科技,2019-05-23
sz.002956,西麦食品,2019-06-19
sz.002957,科瑞技术,2019-07-26
sz.002958,青农商行,2019-03-26
sz.002959,小熊电器,2019-08-23
sz.002960,青鸟消防,2019-08-09
sz.002961,瑞达期货,2019-09-05
sz.002962,五方光电,2019-09-17
sz.002963,豪尔赛,2019-10-28
sz.002965,祥鑫科技,2019-10-25
sz.002966,苏州银行,2019-08-02
sz.002967,广电计量,2019-11-08
sz.002968,新大正,2019-12-03
sz.002969,嘉美包装,2019-12-02
sz.002970,锐明技术,2019-12-17
sz.002971,和远气体,2020-01-13
sz.002972,科安达,2019-12-27
sz.002973,侨银股份,2020-01-06
sz.002975,博杰股份,2020-02-05
sz.002976,瑞玛精密,2020-03-06
sz.002977,天箭科技,2020-03-17
sz.002978,安宁股份,2020-04-17
sz.002979,雷赛智能,2020-04-08
sz.002980,华盛昌,2020-04-15
sz.002981,朝阳科技,2020-04-17
sz.002982,湘佳股份,2020-04-24
sz.002983,芯瑞达,2020-04-28
sz.002984,森麒麟,2020-09-11
sz.002985,北摩高科,2020-04-29
sz.002986,宇新股份,2020-06-02
sz.002987,京北方,2020-05-07
sz.002988,豪美新材,2020-05-18
sz.002989,中天精装,2020-06-10
sz.002990,盛视科技,2020-05-25
sz.002991,甘源食品,2020-07-31
sz.002992,宝明科技,2020-08-03
sz.002993,奥海科技,2020-08-17
sz.002995,天地在线,2020-08-05
sz.002996,顺博合金,2020-08-28
sz.002997,瑞鹄模具,2020-09-03
sz.002998,优彩资源,2020-09-25
sz.002999,天禾股份,2020-09-03
sz.003000,劲仔食品,2020-09-14
sz.003001,中岩大地,2020-10-13
sz.003002,壶化股份,2020-09-22
sz.003003,天元股份,2020-09-21
sz.003004,声迅股份,2020-11-26
sz.003005,竞业达,2020-09-22
sz.003006,百亚股份,2020-09-21
sz.003007,直真科技,2020-09-23
sz.003008,开普检测,2020-09-23
sz.003009,中天火箭,2020-09-25
sz.003010,若羽臣,2020-09-25
sz.003011,海象新材,2020-09-30
sz.003012,东鹏控股,2020-10-19
sz.003013,地铁设计,2020-10-22
sz.003015,日久光电,2020-10-21
sz.003016,欣贺股份,2020-10-26
sz.003017,大洋生物,2020-10-26
sz.003018,金富科技,2020-11-06
sz.003019,宸展光电,2020-11-17
sz.003020,立方制药,2020-12-15
sz.003021,兆威机电,2020-12-04
sz.003022,联泓新科,2020-12-08
sz.003023,彩虹集团,2020-12-11
sz.003025,思进智能,2020-12-11
sz.003026,中晶科技,2020-12-18
sz.003027,同兴环保,2020-12-18
sz.003028,振邦智能,2020-12-28
sz.003029,吉大正元,2020-12-24
sz.003030,祖名股份,2021-01-06
sz.003032,传智教育,2021-01-12
sz.003033,征和工业,2021-01-11
sz.003035,南网能源,2021-01-19
sz.003036,泰坦股份,2021-01-28
sz.003037,三和管桩,2021-02-04
sz.003038,鑫铂股份,2021-02-10
sz.003039,顺控发展,2021-03-08
sz.003040,楚天龙,2021-03-22
sz.003041,真爱美家,2021-04-06
sz.003042,中农联合,2021-04-06
sz.003043,华亚智能,2021-04-06
sz.003816,中国广核,2019-08-26
sz.300001,特锐德,2009-10-30
sz.300002,神州泰岳,2009-10-30
sz.300003,乐普医疗,2009-10-30
sz.300004,南风股份,2009-10-30
sz.300005,探路者,2009-10-30
sz.300006,莱美药业,2009-10-30
sz.300007,汉威科技,2009-10-30
sz.300008,天海防务,2009-10-30
sz.300009,安科生物,2009-10-30
sz.300010,豆神教育,2009-10-30
sz.300011,鼎汉技术,2009-10-30
sz.300012,华测检测,2009-10-30
sz.300013,新宁物流,2009-10-30
sz.300014,亿纬锂能,2009-10-30
sz.300015,爱尔眼科,2009-10-30
sz.300016,北陆药业,2009-10-30
sz.300017,网宿科技,2009-10-30
sz.300018,中元股份,2009-10-30
sz.300019,硅宝科技,2009-10-30
sz.300020,银江技术,2009-10-30
sz.300021,大禹节水,2009-10-30
sz.300022,吉峰科技,2009-10-30
sz.300024,机器人,2009-10-30
sz.300025,华星创业,2009-10-30
sz.300026,红日药业,2009-10-30
sz.300027,华谊兄弟,2009-10-30
sz.300030,阳普医疗,2009-12-25
sz.300031,宝通科技,2009-12-25
sz.300032,金龙机电,2009-12-25
sz.300033,同花顺,2009-12-25
sz.300034,钢研高纳,2009-12-25
sz.300035,中科电气,2009-12-25
sz.300036,超图软件,2009-12-25
sz.300037,新宙邦,2010-01-08
sz.300039,上海凯宝,2010-01-08
sz.300040,九洲集团,2010-01-08
sz.300041,回天新材,2010-01-08
sz.300042,朗科科技,2010-01-08
sz.300043,星辉娱乐,2010-01-20
sz.300045,华力创通,2010-01-20
sz.300046,台基股份,2010-01-20
sz.300047,天源迪科,2010-01-20
sz.300048,合康新能,2010-01-20
sz.300049,福瑞股份,2010-01-20
sz.300050,世纪鼎利,2010-01-20
sz.300052,中青宝,2010-02-11
sz.300053,欧比特,2010-02-11
sz.300054,鼎龙股份,2010-02-11
sz.300055,万邦达,2010-02-26
sz.300056,中创环保,2010-02-26
sz.300057,万顺新材,2010-02-26
sz.300058,蓝色光标,2010-02-26
sz.300059,东方财富,2010-03-19
sz.300061,旗天科技,2010-03-19
sz.300062,中能电气,2010-03-19
sz.300063,天龙集团,2010-03-26
sz.300065,海兰信,2010-03-26
sz.300066,三川智慧,2010-03-26
sz.300067,安诺其,2010-04-21
sz.300068,南都电源,2010-04-21
sz.300069,金利华电,2010-04-21
sz.300070,碧水源,2010-04-21
sz.300072,三聚环保,2010-04-27
sz.300073,当升科技,2010-04-27
sz.300074,华平股份,2010-04-27
sz.300075,数字政通,2010-04-27
sz.300076,GQY视讯,2010-04-30
sz.300077,国民技术,2010-04-30
sz.300078,思创医惠,2010-04-30
sz.300079,数码视讯,2010-04-30
sz.300080,易成新能,2010-06-25
sz.300081,恒信东方,2010-05-20
sz.300082,奥克股份,2010-05-20
sz.300083,创世纪,2010-05-20
sz.300084,海默科技,2010-05-20
sz.300085,银之杰,2010-05-26
sz.300086,康芝药业,2010-05-26
sz.300087,荃银高科,2010-05-26
sz.300088,长信科技,2010-05-26
sz.300091,金通灵,2010-06-25
sz.300092,科新机电,2010-07-08
sz.300093,金刚玻璃,2010-07-08
sz.300094,国联水产,2010-07-08
sz.300095,华伍股份,2010-07-28
sz.300096,易联众,2010-07-28
sz.300097,智云股份,2010-07-28
sz.300098,高新兴,2010-07-28
sz.300099,精准信息,2010-08-06
sz.300100,双林股份,2010-08-06
sz.300101,振芯科技,2010-08-06
sz.300102,乾照光电,2010-08-12
sz.300103,达刚控股,2010-08-12
sz.300105,龙源技术,2010-08-20
sz.300106,西部牧业,2010-08-20
sz.300107,建新股份,2010-08-20
sz.300108,吉药控股,2010-08-25
sz.300109,新开源,2010-08-25
sz.300110,华仁药业,2010-08-25
sz.300111,向日葵,2010-08-27
sz.300112,万讯自控,2010-08-27
sz.300113,顺网科技,2010-08-27
sz.300114,中航电测,2010-08-27
sz.300115,长盈精密,2010-09-02
sz.300116,保力新,2010-09-02
sz.300117,嘉寓股份,2010-09-02
sz.300118,东方日升,2010-09-02
sz.300119,瑞普生物,2010-09-17
sz.300120,经纬辉开,2010-09-17
sz.300121,阳谷华泰,2010-09-17
sz.300122,智飞生物,2010-09-28
sz.300123,亚光科技,2010-09-28
sz.300124,汇川技术,2010-09-28
sz.300125,聆达股份,2010-10-13
sz.300126,锐奇股份,2010-10-13
sz.300127,银河磁体,2010-10-13
sz.300128,锦富技术,2010-10-13
sz.300129,泰胜风能,2010-10-19
sz.300130,新国都,2010-10-19
sz.300131,英唐智控,2010-10-19
sz.300132,青松股份,2010-10-26
sz.300133,华策影视,2010-10-26
sz.300134,大富科技,2010-10-26
sz.300135,宝利国际,2010-10-26
sz.300136,信维通信,2010-11-05
sz.300137,先河环保,2010-11-05
sz.300138,晨光生物,2010-11-05
sz.300139,晓程科技,2010-11-12
sz.300140,中环装备,2010-11-12
sz.300141,和顺电气,2010-11-12
sz.300142,沃森生物,2010-11-12
sz.300143,盈康生命,2010-12-09
sz.300144,宋城演艺,2010-12-09
sz.300145,中金环境,2010-12-09
sz.300146,汤臣倍健,2010-12-15
sz.300147,香雪制药,2010-12-15
sz.300148,天舟文化,2010-12-15
sz.300149,睿智医药,2010-12-22
sz.300150,世纪瑞尔,2010-12-22
sz.300151,昌红科技,2010-12-22
sz.300152,科融环境,2010-12-29
sz.300153,科泰电源,2010-12-29
sz.300154,瑞凌股份,2010-12-29
sz.300155,安居宝,2011-01-07
sz.300157,恒泰艾普,2011-01-07
sz.300158,振东制药,2011-01-07
sz.300159,新研股份,2011-01-07
sz.300160,秀强股份,2011-01-13
sz.300161,华中数控,2011-01-13
sz.300162,雷曼光电,2011-01-13
sz.300163,先锋新材,2011-01-13
sz.300164,通源石油,2011-01-13
sz.300165,天瑞仪器,2011-01-25
sz.300166,东方国信,2011-01-25
sz.300167,迪威迅,2011-01-25
sz.300168,万达信息,2011-01-25
sz.300169,天晟新材,2011-01-25
sz.300170,汉得信息,2011-02-01
sz.300171,东富龙,2011-02-01
sz.300172,中电环保,2011-02-01
sz.300173,福能东方,2011-02-01
sz.300174,元力股份,2011-02-01
sz.300175,朗源股份,2011-02-15
sz.300176,派生科技,2011-02-15
sz.300177,中海达,2011-02-15
sz.300179,四方达,2011-02-15
sz.300180,华峰超纤,2011-02-22
sz.300181,佐力药业,2011-02-22
sz.300182,捷成股份,2011-02-22
sz.300183,东软载波,2011-02-22
sz.300184,力源信息,2011-02-22
sz.300185,通裕重工,2011-03-08
sz.300187,永清环保,2011-03-08
sz.300188,美亚柏科,2011-03-16
sz.300189,神农科技,2011-03-16
sz.300190,维尔利,2011-03-16
sz.300191,潜能恒信,2011-03-16
sz.300192,科德教育,2011-03-22
sz.300193,佳士科技,2011-03-22
sz.300194,福安药业,2011-03-22
sz.300195,长荣股份,2011-03-29
sz.300196,长海股份,2011-03-29
sz.300197,节能铁汉,2011-03-29
sz.300198,纳川股份,2011-04-07
sz.300199,翰宇药业,2011-04-07
sz.300200,高盟新材,2011-04-07
sz.300201,海伦哲,2011-04-07
sz.300203,聚光科技,2011-04-15
sz.300204,舒泰神,2011-04-15
sz.300205,天喻信息,2011-04-21
sz.300206,理邦仪器,2011-04-21
sz.300207,欣旺达,2011-04-21
sz.300208,青岛中程,2011-04-26
sz.300209,天泽信息,2011-04-26
sz.300210,森远股份,2011-04-26
sz.300211,亿通科技,2011-05-05
sz.300212,易华录,2011-05-05
sz.300213,佳讯飞鸿,2011-05-05
sz.300214,日科化学,2011-05-11
sz.300215,电科院,2011-05-11
sz.300217,东方电热,2011-05-18
sz.300218,安利股份,2011-05-18
sz.300219,鸿利智汇,2011-05-18
sz.300220,金运激光,2011-05-25
sz.300221,银禧科技,2011-05-25
sz.300222,科大智能,2011-05-25
sz.300223,北京君正,2011-05-31
sz.300224,正海磁材,2011-05-31
sz.300225,金力泰,2011-05-31
sz.300226,上海钢联,2011-06-08
sz.300227,光韵达,2011-06-08
sz.300228,富瑞特装,2011-06-08
sz.300229,拓尔思,2011-06-15
sz.300230,永利股份,2011-06-15
sz.300231,银信科技,2011-06-15
sz.300232,洲明科技,2011-06-22
sz.300233,金城医药,2011-06-22
sz.300234,开尔新材,2011-06-22
sz.300235,方直科技,2011-06-29
sz.300236,上海新阳,2011-06-29
sz.300237,美晨生态,2011-06-29
sz.300238,冠昊生物,2011-07-06
sz.300239,东宝生物,2011-07-06
sz.300240,飞力达,2011-07-06
sz.300241,瑞丰光电,2011-07-12
sz.300242,佳云科技,2011-07-12
sz.300243,瑞丰高材,2011-07-12
sz.300244,迪安诊断,2011-07-19
sz.300245,天玑科技,2011-07-19
sz.300246,宝莱特,2011-07-19
sz.300247,融捷健康,2011-07-29
sz.300248,新开普,2011-07-29
sz.300249,依米康,2011-08-03
sz.300250,初灵信息,2011-08-03
sz.300251,光线传媒,2011-08-03
sz.300252,金信诺,2011-08-18
sz.300253,卫宁健康,2011-08-18
sz.300254,仟源医药,2011-08-19
sz.300255,常山药业,2011-08-19
sz.300257,开山股份,2011-08-19
sz.300258,精锻科技,2011-08-26
sz.300259,新天科技,2011-08-31
sz.300260,新莱应材,2011-09-06
sz.300262,巴安水务,2011-09-16
sz.300263,隆华科技,2011-09-16
sz.300264,佳创视讯,2011-09-16
sz.300265,通光线缆,2011-09-16
sz.300266,兴源环境,2011-09-27
sz.300267,尔康制药,2011-09-27
sz.300268,佳沃食品,2011-09-27
sz.300270,中威电子,2011-10-12
sz.300271,华宇软件,2011-10-26
sz.300272,开能健康,2011-11-02
sz.300273,和佳医疗,2011-10-26
sz.300274,阳光电源,2011-11-02
sz.300275,梅安森,2011-11-02
sz.300276,三丰智能,2011-11-15
sz.300277,海联讯,2011-11-23
sz.300279,和晶科技,2011-12-29
sz.300280,紫天科技,2011-12-29
sz.300281,金明精机,2011-12-29
sz.300282,三盛教育,2011-12-29
sz.300283,温州宏丰,2012-01-10
sz.300284,苏交科,2012-01-10
sz.300285,国瓷材料,2012-01-13
sz.300286,安科瑞,2012-01-13
sz.300287,飞利信,2012-02-01
sz.300288,朗玛信息,2012-02-16
sz.300289,利德曼,2012-02-16
sz.300290,荣科科技,2012-02-16
sz.300291,华录百纳,2012-02-09
sz.300292,吴通控股,2012-02-29
sz.300293,蓝英装备,2012-03-08
sz.300294,博雅生物,2012-03-08
sz.300295,三六五网,2012-03-15
sz.300296,利亚德,2012-03-15
sz.300297,蓝盾股份,2012-03-15
sz.300298,三诺生物,2012-03-19
sz.300299,富春股份,2012-03-19
sz.300300,海峡创新,2012-03-19
sz.300301,长方集团,2012-03-21
sz.300302,同有科技,2012-03-21
sz.300303,聚飞光电,2012-03-19
sz.300304,云意电气,2012-03-21
sz.300305,裕兴股份,2012-03-29
sz.300306,远方信息,2012-03-29
sz.300307,慈星股份,2012-03-29
sz.300308,中际旭创,2012-04-10
sz.300309,吉艾科技,2012-04-10
sz.300310,宜通世纪,2012-04-25
sz.300311,任子行,2012-04-25
sz.300314,戴维医疗,2012-05-08
sz.300315,掌趣科技,2012-05-11
sz.300316,晶盛机电,2012-05-11
sz.300317,珈伟新能,2012-05-11
sz.300318,博晖创新,2012-05-23
sz.300319,麦捷科技,2012-05-23
sz.300320,海达股份,2012-06-01
sz.300321,同大股份,2012-05-23
sz.300322,硕贝德,2012-06-08
sz.300323,华灿光电,2012-06-01
sz.300324,旋极信息,2012-06-08
sz.300326,凯利泰,2012-06-13
sz.300327,中颖电子,2012-06-13
sz.300328,宜安科技,2012-06-19
sz.300329,海伦钢琴,2012-06-19
sz.300330,华虹计通,2012-06-19
sz.300331,苏大维格,2012-06-28
sz.300332,天壕环境,2012-06-28
sz.300333,兆日科技,2012-06-28
sz.300334,津膜科技,2012-07-05
sz.300335,迪森股份,2012-07-10
sz.300336,新文化,2012-07-10
sz.300337,银邦股份,2012-07-18
sz.300338,开元教育,2012-07-26
sz.300339,润和软件,2012-07-18
sz.300340,科恒股份,2012-07-26
sz.300341,麦克奥迪,2012-07-26
sz.300342,天银机电,2012-07-26
sz.300343,联创股份,2012-08-01
sz.300344,立方数科,2012-08-01
sz.300345,华民股份,2012-08-01
sz.300346,南大光电,2012-08-07
sz.300347,泰格医药,2012-08-17
sz.300348,长亮科技,2012-08-17
sz.300349,金卡智能,2012-08-17
sz.300350,华鹏飞,2012-08-21
sz.300351,永贵电器,2012-09-20
sz.300352,北信源,2012-09-12
sz.300353,东土科技,2012-09-27
sz.300354,东华测试,2012-09-20
sz.300355,蒙草生态,2012-09-27
sz.300357,我武生物,2014-01-21
sz.300358,楚天科技,2014-01-21
sz.300359,全通教育,2014-01-21
sz.300360,炬华科技,2014-01-21
sz.300363,博腾股份,2014-01-29
sz.300364,中文在线,2015-01-21
sz.300365,恒华科技,2014-01-23
sz.300366,创意信息,2014-01-27
sz.300368,汇金股份,2014-01-23
sz.300369,绿盟科技,2014-01-29
sz.300371,汇中股份,2014-01-23
sz.300373,扬杰科技,2014-01-23
sz.300374,中铁装配,2015-03-19
sz.300375,鹏翎股份,2014-01-27
sz.300376,易事特,2014-01-27
sz.300377,赢时胜,2014-01-27
sz.300378,鼎捷软件,2014-01-27
sz.300379,东方通,2014-01-28
sz.300380,安硕信息,2014-01-28
sz.300381,溢多利,2014-01-28
sz.300382,斯莱克,2014-01-29
sz.300383,光环新网,2014-01-29
sz.300384,三联虹普,2014-08-01
sz.300385,雪浪环境,2014-06-26
sz.300386,飞天诚信,2014-06-26
sz.300387,富邦股份,2014-07-02
sz.300388,节能国祯,2014-08-01
sz.300389,艾比森,2014-08-01
sz.300390,天华超净,2014-07-31
sz.300391,康跃科技,2014-08-01
sz.300392,腾信股份,2014-09-10
sz.300393,中来股份,2014-09-12
sz.300394,天孚通信,2015-02-17
sz.300395,菲利华,2014-09-10
sz.300396,迪瑞医疗,2014-09-10
sz.300397,天和防务,2014-09-10
sz.300398,飞凯材料,2014-10-09
sz.300399,天利科技,2014-10-09
sz.300400,劲拓股份,2014-10-10
sz.300401,花园生物,2014-10-09
sz.300402,宝色股份,2014-10-10
sz.300403,汉宇集团,2014-10-30
sz.300404,博济医药,2015-04-24
sz.300405,科隆股份,2014-10-30
sz.300406,九强生物,2014-10-30
sz.300407,凯发电气,2014-12-03
sz.300408,三环集团,2014-12-03
sz.300409,道氏技术,2014-12-03
sz.300410,正业科技,2014-12-31
sz.300411,金盾股份,2014-12-31
sz.300412,迦南科技,2014-12-31
sz.300413,芒果超媒,2015-01-21
sz.300414,中光防雷,2015-05-13
sz.300415,伊之密,2015-01-23
sz.300416,苏试试验,2015-01-22
sz.300417,南华仪器,2015-01-23
sz.300418,昆仑万维,2015-01-21
sz.300419,浩丰科技,2015-01-22
sz.300420,五洋停车,2015-02-17
